Lux,Humidity,Productivity,DateTime
240.02,54.50,0,11:20:22 7/7/2022
238.38,54.50,0,11:20:24 7/7/2022
240.02,54.50,0,11:20:25 7/7/2022
240.02,54.50,0,11:20:26 7/7/2022
240.02,54.50,0,11:20:27 7/7/2022
240.02,54.50,0,11:20:28 7/7/2022
240.02,54.50,0,11:20:30 7/7/2022
240.02,54.50,0,11:20:31 7/7/2022
238.38,54.50,0,11:20:32 7/7/2022
240.02,54.50,0,11:20:33 7/7/2022
240.02,54.50,0,11:20:34 7/7/2022
240.02,54.50,0,11:20:36 7/7/2022
240.02,54.50,0,11:20:37 7/7/2022
240.02,54.50,0,11:20:38 7/7/2022
238.38,54.50,0,11:20:39 7/7/2022
238.38,54.50,0,11:20:40 7/7/2022
240.02,54.50,0,11:20:42 7/7/2022
241.68,54.50,0,11:20:43 7/7/2022
241.68,54.50,0,11:20:44 7/7/2022
240.02,54.50,0,11:20:45 7/7/2022
238.38,54.50,0,11:20:46 7/7/2022
238.38,54.50,0,11:20:48 7/7/2022
240.02,54.50,0,11:20:49 7/7/2022
240.02,54.50,0,11:20:50 7/7/2022
241.68,54.50,0,11:20:51 7/7/2022
241.68,54.50,0,11:20:53 7/7/2022
240.02,54.40,0,11:20:54 7/7/2022
240.02,54.40,0,11:20:55 7/7/2022
240.02,54.50,0,11:20:56 7/7/2022
240.02,54.50,0,11:20:57 7/7/2022
241.68,54.50,0,11:20:59 7/7/2022
241.68,54.50,0,11:21:00 7/7/2022
241.68,54.50,0,11:21:01 7/7/2022
240.02,54.50,0,11:21:02 7/7/2022
240.02,54.50,0,11:21:03 7/7/2022
240.02,54.50,0,11:21:05 7/7/2022
241.68,54.50,0,11:21:06 7/7/2022
241.68,54.50,0,11:21:07 7/7/2022
241.68,54.50,0,11:21:08 7/7/2022
241.68,54.50,0,11:21:09 7/7/2022
240.02,54.50,0,11:21:11 7/7/2022
240.02,54.50,0,11:21:12 7/7/2022
241.68,54.50,0,11:21:13 7/7/2022
241.68,54.50,0,11:21:14 7/7/2022
243.36,54.50,0,11:21:15 7/7/2022
243.36,54.50,0,11:21:17 7/7/2022
241.68,54.50,0,11:21:18 7/7/2022
240.02,54.50,0,11:21:19 7/7/2022
241.68,54.50,0,11:21:20 7/7/2022
241.68,54.50,0,11:21:22 7/7/2022
243.36,54.50,0,11:21:23 7/7/2022
243.36,54.50,0,11:21:24 7/7/2022
241.68,54.60,0,11:21:25 7/7/2022
241.68,54.60,0,11:21:26 7/7/2022
241.68,54.60,0,11:21:28 7/7/2022
243.36,54.60,0,11:21:29 7/7/2022
243.36,54.60,0,11:21:30 7/7/2022
243.36,54.60,0,11:21:31 7/7/2022
243.36,54.70,0,11:21:32 7/7/2022
243.36,54.70,0,11:21:34 7/7/2022
241.68,54.60,0,11:21:35 7/7/2022
243.36,54.60,0,11:21:36 7/7/2022
243.36,54.60,0,11:21:37 7/7/2022
243.36,54.60,0,11:21:38 7/7/2022
243.36,54.60,0,11:21:40 7/7/2022
243.36,54.60,0,11:21:41 7/7/2022
243.36,54.60,0,11:21:42 7/7/2022
243.36,54.60,0,11:21:43 7/7/2022
245.04,54.70,0,11:21:44 7/7/2022
245.04,54.70,0,11:21:46 7/7/2022
245.04,54.70,0,11:21:47 7/7/2022
245.04,54.70,0,11:21:48 7/7/2022
245.04,54.80,0,11:21:49 7/7/2022
243.36,54.80,0,11:21:50 7/7/2022
245.04,54.80,0,11:21:52 7/7/2022
245.04,54.80,0,11:21:53 7/7/2022
246.74,54.80,0,11:21:54 7/7/2022
246.74,54.80,0,11:21:55 7/7/2022
245.04,54.80,0,11:21:57 7/7/2022
245.04,54.80,0,11:21:58 7/7/2022
245.04,54.80,0,11:21:59 7/7/2022
246.74,54.80,0,11:22:00 7/7/2022
246.74,54.80,0,11:22:02 7/7/2022
246.74,54.80,0,11:22:03 7/7/2022
246.74,54.80,0,11:22:04 7/7/2022
245.04,54.80,0,11:22:05 7/7/2022
245.04,54.70,0,11:22:06 7/7/2022
246.74,54.70,0,11:22:08 7/7/2022
246.74,54.70,0,11:22:09 7/7/2022
248.45,54.70,0,11:22:10 7/7/2022
248.45,54.70,0,11:22:11 7/7/2022
246.74,54.70,0,11:22:12 7/7/2022
246.74,54.70,0,11:22:14 7/7/2022
246.74,54.70,0,11:22:15 7/7/2022
246.74,54.70,0,11:22:16 7/7/2022
248.45,54.70,0,11:22:17 7/7/2022
248.45,54.70,0,11:22:18 7/7/2022
248.45,54.70,0,11:22:20 7/7/2022
246.74,54.60,0,11:22:21 7/7/2022
246.74,54.60,0,11:22:22 7/7/2022
248.45,54.70,0,11:22:23 7/7/2022
248.45,54.70,0,11:22:24 7/7/2022
248.45,54.70,0,11:22:26 7/7/2022
248.45,54.70,0,11:22:27 7/7/2022
248.45,54.70,0,11:22:28 7/7/2022
246.74,54.70,0,11:22:29 7/7/2022
246.74,54.70,0,11:22:30 7/7/2022
246.74,54.70,0,11:22:32 7/7/2022
248.45,54.80,0,11:22:33 7/7/2022
248.45,54.80,0,11:22:34 7/7/2022
248.45,54.70,0,11:22:35 7/7/2022
248.45,54.70,0,11:22:37 7/7/2022
246.74,54.80,0,11:22:38 7/7/2022
248.45,54.80,0,11:22:39 7/7/2022
248.45,54.80,0,11:22:40 7/7/2022
248.45,54.80,0,11:22:41 7/7/2022
250.17,54.80,0,11:22:43 7/7/2022
248.45,54.80,0,11:22:44 7/7/2022
248.45,54.80,0,11:22:45 7/7/2022
248.45,54.80,0,11:22:46 7/7/2022
248.45,54.80,0,11:22:47 7/7/2022
250.17,54.80,0,11:22:49 7/7/2022
250.17,54.80,0,11:22:50 7/7/2022
250.17,54.80,0,11:22:51 7/7/2022
250.17,54.80,0,11:22:52 7/7/2022
248.45,54.80,0,11:22:53 7/7/2022
248.45,54.80,0,11:22:55 7/7/2022
250.17,54.80,0,11:22:56 7/7/2022
250.17,54.80,0,11:22:57 7/7/2022
250.17,54.80,0,11:22:58 7/7/2022
250.17,54.70,0,11:22:59 7/7/2022
248.45,54.70,0,11:23:01 7/7/2022
246.74,54.70,0,11:23:02 7/7/2022
248.45,54.70,0,11:23:03 7/7/2022
248.45,54.70,0,11:23:04 7/7/2022
248.45,54.70,0,11:23:06 7/7/2022
248.45,54.70,0,11:23:07 7/7/2022
248.45,54.70,0,11:23:08 7/7/2022
246.74,54.70,0,11:23:09 7/7/2022
246.74,54.70,0,11:23:10 7/7/2022
246.74,54.70,0,11:23:12 7/7/2022
246.74,54.70,0,11:23:13 7/7/2022
246.74,54.70,0,11:23:14 7/7/2022
246.74,54.70,0,11:23:15 7/7/2022
245.04,54.70,0,11:23:16 7/7/2022
243.36,54.70,0,11:23:18 7/7/2022
243.36,54.70,0,11:23:19 7/7/2022
245.04,54.70,0,11:23:20 7/7/2022
245.04,54.80,0,11:23:21 7/7/2022
245.04,54.80,0,11:23:22 7/7/2022
243.36,54.80,0,11:23:24 7/7/2022
241.68,54.80,0,11:23:25 7/7/2022
240.02,54.80,0,11:23:26 7/7/2022
240.02,54.80,0,11:23:27 7/7/2022
240.02,54.80,0,11:23:28 7/7/2022
240.02,54.80,0,11:23:30 7/7/2022
238.38,54.80,0,11:23:31 7/7/2022
238.38,54.80,0,11:23:32 7/7/2022
235.12,54.70,0,11:23:33 7/7/2022
236.75,54.70,0,11:23:34 7/7/2022
236.75,54.80,0,11:23:36 7/7/2022
238.38,54.80,0,11:23:37 7/7/2022
238.38,54.80,0,11:23:38 7/7/2022
240.02,54.80,0,11:23:39 7/7/2022
240.02,54.80,0,11:23:41 7/7/2022
240.02,54.80,0,11:23:42 7/7/2022
241.68,54.80,0,11:23:43 7/7/2022
241.68,54.80,0,11:23:44 7/7/2022
243.36,54.80,0,11:23:45 7/7/2022
243.36,54.80,0,11:23:47 7/7/2022
241.68,54.80,0,11:23:48 7/7/2022
241.68,54.80,0,11:23:49 7/7/2022
243.36,54.80,0,11:23:50 7/7/2022
245.04,54.80,0,11:23:51 7/7/2022
246.74,54.80,0,11:23:53 7/7/2022
246.74,54.80,0,11:23:54 7/7/2022
248.45,54.80,0,11:23:55 7/7/2022
246.74,54.80,0,11:23:56 7/7/2022
246.74,54.70,0,11:23:57 7/7/2022
250.17,54.70,0,11:23:59 7/7/2022
251.91,54.80,0,11:24:00 7/7/2022
253.66,54.80,0,11:24:01 7/7/2022
255.43,54.80,0,11:24:02 7/7/2022
253.66,54.80,0,11:24:03 7/7/2022
255.43,54.80,0,11:24:05 7/7/2022
255.43,54.80,0,11:24:06 7/7/2022
255.43,54.80,0,11:24:07 7/7/2022
257.21,54.80,0,11:24:08 7/7/2022
257.21,54.80,0,11:24:10 7/7/2022
257.21,54.80,0,11:24:11 7/7/2022
255.43,54.80,0,11:24:12 7/7/2022
255.43,54.80,0,11:24:13 7/7/2022
255.43,54.80,0,11:24:14 7/7/2022
257.21,54.80,0,11:24:16 7/7/2022
255.43,54.80,0,11:24:17 7/7/2022
255.43,54.80,0,11:24:18 7/7/2022
251.91,54.80,0,11:24:19 7/7/2022
248.45,54.80,0,11:24:20 7/7/2022
246.74,54.80,0,11:24:22 7/7/2022
243.36,54.80,0,11:24:23 7/7/2022
240.02,54.80,0,11:24:24 7/7/2022
238.38,54.80,0,11:24:25 7/7/2022
238.38,54.80,0,11:24:26 7/7/2022
235.12,54.80,0,11:24:28 7/7/2022
233.52,54.80,0,11:24:29 7/7/2022
233.52,54.80,0,11:24:30 7/7/2022
233.52,54.80,0,11:24:31 7/7/2022
231.92,54.80,0,11:24:32 7/7/2022
231.92,54.80,0,11:24:34 7/7/2022
231.92,54.80,0,11:24:35 7/7/2022
230.34,54.80,0,11:24:36 7/7/2022
231.92,54.80,0,11:24:37 7/7/2022
235.12,54.80,0,11:24:39 7/7/2022
236.75,54.80,0,11:24:40 7/7/2022
238.38,54.80,0,11:24:41 7/7/2022
241.68,54.80,0,11:24:42 7/7/2022
243.36,54.80,0,11:24:43 7/7/2022
245.04,54.80,0,11:24:45 7/7/2022
246.74,54.90,0,11:24:46 7/7/2022
248.45,54.90,0,11:24:47 7/7/2022
248.45,54.90,0,11:24:48 7/7/2022
246.74,54.90,0,11:24:49 7/7/2022
241.68,54.90,0,11:24:51 7/7/2022
238.38,54.90,0,11:24:52 7/7/2022
235.12,54.90,0,11:24:53 7/7/2022
230.34,54.90,0,11:24:54 7/7/2022
228.77,54.90,0,11:24:55 7/7/2022
227.21,54.90,0,11:24:57 7/7/2022
225.67,54.80,0,11:24:58 7/7/2022
225.67,54.80,0,11:24:59 7/7/2022
225.67,54.80,0,11:25:00 7/7/2022
228.77,54.80,0,11:25:01 7/7/2022
230.34,54.80,0,11:25:03 7/7/2022
230.34,54.80,0,11:25:04 7/7/2022
231.92,54.80,0,11:25:05 7/7/2022
230.34,54.80,0,11:25:06 7/7/2022
230.34,54.80,0,11:25:07 7/7/2022
231.92,54.80,0,11:25:09 7/7/2022
236.75,54.80,0,11:25:10 7/7/2022
240.02,54.80,0,11:25:11 7/7/2022
243.36,54.80,0,11:25:12 7/7/2022
246.74,54.80,0,11:25:14 7/7/2022
246.74,54.80,0,11:25:15 7/7/2022
248.45,54.80,0,11:25:16 7/7/2022
250.17,54.70,0,11:25:17 7/7/2022
251.91,54.70,0,11:25:18 7/7/2022
253.66,54.80,0,11:25:20 7/7/2022
253.66,54.80,0,11:25:21 7/7/2022
253.66,54.80,0,11:25:22 7/7/2022
253.66,54.80,0,11:25:23 7/7/2022
253.66,54.70,0,11:25:24 7/7/2022
255.43,54.70,0,11:25:26 7/7/2022
255.43,54.70,0,11:25:27 7/7/2022
255.43,54.70,0,11:25:28 7/7/2022
255.43,54.70,0,11:25:29 7/7/2022
255.43,54.70,0,11:25:30 7/7/2022
255.43,54.70,0,11:25:32 7/7/2022
255.43,54.70,0,11:25:33 7/7/2022
255.43,54.70,0,11:25:34 7/7/2022
255.43,54.70,0,11:25:35 7/7/2022
253.66,54.70,0,11:25:36 7/7/2022
250.17,54.70,0,11:25:38 7/7/2022
245.04,54.70,0,11:25:39 7/7/2022
241.68,54.70,0,11:25:40 7/7/2022
240.02,54.70,0,11:25:41 7/7/2022
238.38,54.70,0,11:25:43 7/7/2022
238.38,54.70,0,11:25:44 7/7/2022
238.38,54.70,0,11:25:45 7/7/2022
238.38,54.70,0,11:25:46 7/7/2022
240.02,54.70,0,11:25:47 7/7/2022
243.36,54.70,0,11:25:49 7/7/2022
246.74,54.70,0,11:25:50 7/7/2022
250.17,54.70,0,11:25:51 7/7/2022
251.91,54.70,0,11:25:52 7/7/2022
251.91,54.80,0,11:25:53 7/7/2022
251.91,54.80,0,11:25:55 7/7/2022
251.91,54.80,0,11:25:56 7/7/2022
253.66,54.80,0,11:25:57 7/7/2022
251.91,54.80,0,11:25:58 7/7/2022
250.17,54.80,0,11:25:59 7/7/2022
246.74,54.90,0,11:26:01 7/7/2022
241.68,54.90,0,11:26:02 7/7/2022
238.38,55.00,0,11:26:03 7/7/2022
235.12,55.00,0,11:26:04 7/7/2022
233.52,55.00,0,11:26:05 7/7/2022
231.92,55.00,0,11:26:07 7/7/2022
230.34,55.00,0,11:26:08 7/7/2022
227.21,55.00,0,11:26:09 7/7/2022
225.67,55.10,0,11:26:10 7/7/2022
224.14,55.10,0,11:26:11 7/7/2022
224.14,55.10,0,11:26:13 7/7/2022
224.14,55.10,0,11:26:14 7/7/2022
222.62,55.20,0,11:26:15 7/7/2022
222.62,55.20,0,11:26:16 7/7/2022
221.11,55.30,0,11:26:18 7/7/2022
224.14,55.30,0,11:26:19 7/7/2022
227.21,55.20,0,11:26:20 7/7/2022
228.77,55.20,0,11:26:21 7/7/2022
231.92,55.20,0,11:26:22 7/7/2022
235.12,55.20,0,11:26:24 7/7/2022
238.38,55.20,0,11:26:25 7/7/2022
238.38,55.20,0,11:26:26 7/7/2022
238.38,55.20,0,11:26:27 7/7/2022
238.38,55.20,0,11:26:28 7/7/2022
236.75,55.20,0,11:26:30 7/7/2022
235.12,55.20,0,11:26:31 7/7/2022
235.12,55.20,0,11:26:32 7/7/2022
236.75,55.20,0,11:26:33 7/7/2022
236.75,55.30,0,11:26:34 7/7/2022
235.12,55.30,0,11:26:36 7/7/2022
235.12,55.20,0,11:26:37 7/7/2022
233.52,55.20,0,11:26:38 7/7/2022
233.52,55.10,0,11:26:39 7/7/2022
233.52,55.10,0,11:26:40 7/7/2022
230.34,55.00,0,11:26:42 7/7/2022
228.77,55.00,0,11:26:43 7/7/2022
227.21,55.00,0,11:26:44 7/7/2022
225.67,55.00,0,11:26:45 7/7/2022
222.62,55.00,0,11:26:47 7/7/2022
221.11,55.00,0,11:26:48 7/7/2022
218.13,55.00,0,11:26:49 7/7/2022
213.75,55.00,0,11:26:50 7/7/2022
212.30,55.00,0,11:26:51 7/7/2022
212.30,55.00,0,11:26:53 7/7/2022
210.84,55.00,0,11:26:54 7/7/2022
210.84,55.00,0,11:26:55 7/7/2022
210.84,55.10,0,11:26:56 7/7/2022
209.39,55.10,0,11:26:57 7/7/2022
207.95,55.10,0,11:26:59 7/7/2022
207.95,55.10,0,11:27:00 7/7/2022
210.84,55.20,0,11:27:01 7/7/2022
212.30,55.20,0,11:27:03 7/7/2022
213.75,55.20,0,11:27:04 7/7/2022
215.20,55.20,0,11:27:05 7/7/2022
213.75,55.10,0,11:27:06 7/7/2022
213.75,55.10,0,11:27:07 7/7/2022
212.30,55.10,0,11:27:09 7/7/2022
207.95,55.10,0,11:27:10 7/7/2022
205.05,55.10,0,11:27:11 7/7/2022
200.72,55.10,0,11:27:12 7/7/2022
197.84,55.10,0,11:27:13 7/7/2022
193.52,55.10,0,11:27:15 7/7/2022
193.52,55.20,0,11:27:16 7/7/2022
193.52,55.20,0,11:27:17 7/7/2022
193.52,55.20,0,11:27:18 7/7/2022
193.52,55.20,0,11:27:19 7/7/2022
194.96,55.20,0,11:27:21 7/7/2022
193.52,55.20,0,11:27:22 7/7/2022
194.96,55.10,0,11:27:23 7/7/2022
196.40,55.10,0,11:27:24 7/7/2022
197.84,55.10,0,11:27:25 7/7/2022
199.28,55.10,0,11:27:27 7/7/2022
200.72,55.00,0,11:27:28 7/7/2022
200.72,55.00,0,11:27:29 7/7/2022
200.72,55.00,0,11:27:30 7/7/2022
202.16,55.00,0,11:27:31 7/7/2022
206.50,55.10,0,11:27:33 7/7/2022
207.95,55.10,0,11:27:34 7/7/2022
210.84,55.10,0,11:27:35 7/7/2022
210.84,55.10,0,11:27:36 7/7/2022
210.84,55.10,0,11:27:38 7/7/2022
210.84,55.10,0,11:27:39 7/7/2022
210.84,55.10,0,11:27:40 7/7/2022
210.84,55.10,0,11:27:41 7/7/2022
209.39,55.20,0,11:27:42 7/7/2022
207.95,55.20,0,11:27:44 7/7/2022
205.05,55.10,0,11:27:45 7/7/2022
203.61,55.10,0,11:27:46 7/7/2022
202.16,55.00,0,11:27:47 7/7/2022
200.72,55.00,0,11:27:48 7/7/2022
199.28,54.80,0,11:27:50 7/7/2022
197.84,54.80,0,11:27:51 7/7/2022
196.40,54.80,0,11:27:52 7/7/2022
192.09,54.80,0,11:27:53 7/7/2022
190.66,55.00,0,11:27:54 7/7/2022
192.09,55.00,0,11:27:56 7/7/2022
192.09,55.00,0,11:27:57 7/7/2022
192.09,55.00,0,11:27:58 7/7/2022
192.09,55.00,0,11:27:59 7/7/2022
190.66,55.00,0,11:28:00 7/7/2022
189.22,55.00,0,11:28:02 7/7/2022
189.22,55.00,0,11:28:03 7/7/2022
190.66,54.90,0,11:28:04 7/7/2022
190.66,54.90,0,11:28:05 7/7/2022
190.66,55.00,0,11:28:07 7/7/2022
192.09,55.00,0,11:28:08 7/7/2022
193.52,54.90,0,11:28:09 7/7/2022
190.66,54.90,0,11:28:10 7/7/2022
192.09,54.90,0,11:28:11 7/7/2022
190.66,54.90,0,11:28:13 7/7/2022
190.66,54.90,0,11:28:14 7/7/2022
189.22,54.90,0,11:28:15 7/7/2022
187.79,55.00,0,11:28:16 7/7/2022
186.37,55.00,0,11:28:17 7/7/2022
186.37,55.00,0,11:28:19 7/7/2022
186.37,55.00,0,11:28:20 7/7/2022
186.37,55.10,0,11:28:21 7/7/2022
184.94,55.10,0,11:28:22 7/7/2022
184.94,55.20,0,11:28:23 7/7/2022
183.52,55.20,0,11:28:25 7/7/2022
184.94,55.20,0,11:28:26 7/7/2022
184.94,55.20,0,11:28:27 7/7/2022
183.52,55.20,0,11:28:28 7/7/2022
180.67,55.20,0,11:28:29 7/7/2022
180.67,55.20,0,11:28:31 7/7/2022
180.67,55.20,0,11:28:32 7/7/2022
179.25,55.10,0,11:28:33 7/7/2022
176.42,55.10,0,11:28:34 7/7/2022
177.84,55.10,0,11:28:35 7/7/2022
176.42,55.10,0,11:28:37 7/7/2022
175.01,55.10,0,11:28:38 7/7/2022
176.42,55.10,0,11:28:39 7/7/2022
175.01,55.10,0,11:28:40 7/7/2022
175.01,55.10,0,11:28:42 7/7/2022
175.01,55.10,0,11:28:43 7/7/2022
173.60,55.10,0,11:28:44 7/7/2022
173.60,55.00,0,11:28:45 7/7/2022
173.60,55.00,0,11:28:46 7/7/2022
173.60,55.00,0,11:28:48 7/7/2022
172.19,55.00,0,11:28:49 7/7/2022
170.79,54.90,0,11:28:50 7/7/2022
173.60,54.90,0,11:28:51 7/7/2022
172.19,55.00,0,11:28:52 7/7/2022
170.79,55.00,0,11:28:54 7/7/2022
170.79,55.10,0,11:28:55 7/7/2022
172.19,55.10,0,11:28:56 7/7/2022
170.79,55.20,0,11:28:57 7/7/2022
170.79,55.20,0,11:28:58 7/7/2022
170.79,55.20,0,11:29:00 7/7/2022
170.79,55.20,0,11:29:01 7/7/2022
170.79,55.30,0,11:29:02 7/7/2022
169.38,55.30,0,11:29:03 7/7/2022
170.79,55.30,0,11:29:04 7/7/2022
167.98,55.30,0,11:29:06 7/7/2022
169.38,55.30,0,11:29:07 7/7/2022
169.38,55.30,0,11:29:08 7/7/2022
167.98,55.40,0,11:29:09 7/7/2022
167.98,55.40,0,11:29:11 7/7/2022
169.38,55.40,0,11:29:12 7/7/2022
169.38,55.40,0,11:29:13 7/7/2022
169.38,55.40,0,11:29:14 7/7/2022
169.38,55.40,0,11:29:15 7/7/2022
167.98,55.40,0,11:29:17 7/7/2022
166.58,55.40,0,11:29:18 7/7/2022
166.58,55.30,0,11:29:19 7/7/2022
167.98,55.30,0,11:29:20 7/7/2022
166.58,55.10,0,11:29:21 7/7/2022
167.98,55.10,0,11:29:23 7/7/2022
166.58,55.10,0,11:29:24 7/7/2022
166.58,55.10,0,11:29:25 7/7/2022
167.98,55.00,0,11:29:26 7/7/2022
166.58,55.00,0,11:29:27 7/7/2022
166.58,55.00,0,11:29:29 7/7/2022
163.79,55.00,0,11:29:30 7/7/2022
165.18,55.00,0,11:29:31 7/7/2022
165.18,55.00,0,11:29:32 7/7/2022
166.58,55.10,0,11:29:33 7/7/2022
166.58,55.10,0,11:29:35 7/7/2022
165.18,55.00,0,11:29:36 7/7/2022
163.79,55.00,0,11:29:37 7/7/2022
163.79,55.10,0,11:29:38 7/7/2022
165.18,55.10,0,11:29:39 7/7/2022
165.18,55.10,0,11:29:41 7/7/2022
165.18,55.10,0,11:29:42 7/7/2022
165.18,55.10,0,11:29:43 7/7/2022
165.18,55.10,0,11:29:44 7/7/2022
163.79,55.10,0,11:29:46 7/7/2022
163.79,55.10,0,11:29:47 7/7/2022
165.18,55.10,0,11:29:48 7/7/2022
165.18,55.10,0,11:29:49 7/7/2022
165.18,55.00,0,11:29:50 7/7/2022
165.18,55.00,0,11:29:52 7/7/2022
165.18,54.90,0,11:29:53 7/7/2022
163.79,54.90,0,11:29:54 7/7/2022
163.79,54.90,0,11:29:55 7/7/2022
163.79,54.90,0,11:29:56 7/7/2022
162.40,54.90,0,11:29:58 7/7/2022
165.18,54.90,0,11:29:59 7/7/2022
163.79,55.00,0,11:30:00 7/7/2022
162.40,55.00,0,11:30:01 7/7/2022
163.79,55.10,0,11:30:02 7/7/2022
165.18,55.10,0,11:30:04 7/7/2022
163.79,55.20,0,11:30:05 7/7/2022
162.40,55.20,0,11:30:06 7/7/2022
163.79,55.20,0,11:30:07 7/7/2022
163.79,55.20,0,11:30:08 7/7/2022
163.79,55.30,0,11:30:10 7/7/2022
162.40,55.30,0,11:30:11 7/7/2022
163.79,55.30,0,11:30:12 7/7/2022
163.79,55.30,0,11:30:13 7/7/2022
162.40,55.40,0,11:30:15 7/7/2022
163.79,55.40,0,11:30:16 7/7/2022
162.40,55.40,0,11:30:17 7/7/2022
162.40,55.40,0,11:30:18 7/7/2022
163.79,55.40,0,11:30:19 7/7/2022
163.79,55.40,0,11:30:21 7/7/2022
163.79,55.40,0,11:30:22 7/7/2022
165.18,55.40,0,11:30:23 7/7/2022
163.79,55.40,0,11:30:24 7/7/2022
165.18,55.40,0,11:30:25 7/7/2022
163.79,55.50,0,11:30:27 7/7/2022
165.18,55.50,0,11:30:28 7/7/2022
165.18,55.50,0,11:30:29 7/7/2022
162.40,55.50,0,11:30:30 7/7/2022
162.40,55.50,0,11:30:31 7/7/2022
165.18,55.50,0,11:30:33 7/7/2022
165.18,55.50,0,11:30:34 7/7/2022
165.18,55.50,0,11:30:35 7/7/2022
165.18,55.50,0,11:30:36 7/7/2022
165.18,55.50,0,11:30:37 7/7/2022
163.79,55.60,0,11:30:39 7/7/2022
165.18,55.60,0,11:30:40 7/7/2022
166.58,55.50,0,11:30:41 7/7/2022
165.18,55.50,0,11:30:42 7/7/2022
167.98,55.50,0,11:30:44 7/7/2022
167.98,55.50,0,11:30:45 7/7/2022
167.98,55.50,0,11:30:46 7/7/2022
169.38,55.50,0,11:30:47 7/7/2022
169.38,55.60,0,11:30:48 7/7/2022
170.79,55.60,0,11:30:50 7/7/2022
169.38,55.50,0,11:30:51 7/7/2022
173.60,55.50,0,11:30:52 7/7/2022
173.60,55.50,0,11:30:53 7/7/2022
175.01,55.50,0,11:30:54 7/7/2022
177.84,55.60,0,11:30:56 7/7/2022
180.67,55.60,0,11:30:57 7/7/2022
182.09,55.70,0,11:30:58 7/7/2022
183.52,55.70,0,11:30:59 7/7/2022
189.22,55.70,0,11:31:00 7/7/2022
190.66,55.70,0,11:31:02 7/7/2022
192.09,55.70,0,11:31:03 7/7/2022
196.40,55.70,0,11:31:04 7/7/2022
197.84,55.60,0,11:31:05 7/7/2022
199.28,55.60,0,11:31:06 7/7/2022
202.16,55.40,0,11:31:08 7/7/2022
205.05,55.40,0,11:31:09 7/7/2022
206.50,55.40,0,11:31:10 7/7/2022
207.95,55.40,0,11:31:11 7/7/2022
209.39,55.30,0,11:31:13 7/7/2022
212.30,55.30,0,11:31:14 7/7/2022
213.75,55.30,0,11:31:15 7/7/2022
213.75,55.30,0,11:31:16 7/7/2022
216.66,55.20,0,11:31:17 7/7/2022
215.20,55.20,0,11:31:19 7/7/2022
213.75,55.20,0,11:31:20 7/7/2022
215.20,55.20,0,11:31:21 7/7/2022
212.30,55.20,0,11:31:22 7/7/2022
209.39,55.20,0,11:31:23 7/7/2022
209.39,55.10,0,11:31:25 7/7/2022
205.05,55.10,0,11:31:26 7/7/2022
200.72,55.20,0,11:31:27 7/7/2022
199.28,55.20,0,11:31:28 7/7/2022
194.96,55.10,0,11:31:29 7/7/2022
193.52,55.10,0,11:31:31 7/7/2022
192.09,55.20,0,11:31:32 7/7/2022
186.37,55.20,0,11:31:33 7/7/2022
186.37,55.20,0,11:31:34 7/7/2022
183.52,55.20,0,11:31:35 7/7/2022
179.25,55.10,0,11:31:37 7/7/2022
180.67,55.10,0,11:31:38 7/7/2022
177.84,55.20,0,11:31:39 7/7/2022
176.42,55.20,0,11:31:40 7/7/2022
176.42,55.20,0,11:31:42 7/7/2022
175.01,55.20,0,11:31:43 7/7/2022
175.01,55.20,0,11:31:44 7/7/2022
175.01,55.20,0,11:31:45 7/7/2022
173.60,55.10,0,11:31:46 7/7/2022
173.60,55.10,0,11:31:48 7/7/2022
172.19,55.10,0,11:31:49 7/7/2022
170.79,55.10,0,11:31:50 7/7/2022
172.19,55.20,0,11:31:51 7/7/2022
172.19,55.20,0,11:31:52 7/7/2022
170.79,55.10,0,11:31:54 7/7/2022
172.19,55.10,0,11:31:55 7/7/2022
172.19,55.10,0,11:31:56 7/7/2022
170.79,55.10,0,11:31:57 7/7/2022
173.60,55.00,0,11:31:58 7/7/2022
172.19,55.00,0,11:32:00 7/7/2022
172.19,55.00,0,11:32:01 7/7/2022
172.19,55.00,0,11:32:02 7/7/2022
173.60,55.00,0,11:32:04 7/7/2022
175.01,55.00,0,11:32:05 7/7/2022
176.42,55.00,0,11:32:06 7/7/2022
179.25,55.00,0,11:32:07 7/7/2022
180.67,55.00,0,11:32:08 7/7/2022
180.67,55.00,0,11:32:10 7/7/2022
182.09,55.00,0,11:32:11 7/7/2022
183.52,55.00,0,11:32:12 7/7/2022
186.37,55.00,0,11:32:13 7/7/2022
186.37,55.00,0,11:32:14 7/7/2022
187.79,55.00,0,11:32:16 7/7/2022
187.79,55.00,0,11:32:17 7/7/2022
186.37,55.00,0,11:32:18 7/7/2022
187.79,55.00,0,11:32:19 7/7/2022
189.22,55.10,0,11:32:20 7/7/2022
190.66,55.10,0,11:32:22 7/7/2022
190.66,55.20,0,11:32:23 7/7/2022
192.09,55.20,0,11:32:24 7/7/2022
190.66,55.20,0,11:32:25 7/7/2022
193.52,55.20,0,11:32:26 7/7/2022
197.84,55.30,0,11:32:28 7/7/2022
200.72,55.30,0,11:32:29 7/7/2022
203.61,55.40,0,11:32:30 7/7/2022
203.61,55.40,0,11:32:31 7/7/2022
202.16,55.40,0,11:32:32 7/7/2022
200.72,55.40,0,11:32:34 7/7/2022
200.72,55.40,0,11:32:35 7/7/2022
