Lux,Humidity,Productivity,DateTime
2174.00,56.90,0,10:41:23 7/7/2022
2174.00,56.90,0,10:41:24 7/7/2022
2189.80,56.90,0,10:41:26 7/7/2022
2189.80,56.90,0,10:41:27 7/7/2022
2189.80,56.90,0,10:41:28 7/7/2022
2174.00,56.90,0,10:41:29 7/7/2022
2158.40,56.90,0,10:41:30 7/7/2022
2189.80,56.90,0,10:41:32 7/7/2022
2189.80,56.90,0,10:41:33 7/7/2022
2238.10,56.90,0,10:41:34 7/7/2022
2221.90,56.80,0,10:41:35 7/7/2022
2238.10,56.80,0,10:41:36 7/7/2022
2270.90,56.80,0,10:41:38 7/7/2022
2221.90,56.80,0,10:41:39 7/7/2022
2254.40,56.80,0,10:41:40 7/7/2022
2270.90,56.80,0,10:41:41 7/7/2022
2254.40,56.90,0,10:41:43 7/7/2022
2287.50,56.90,0,10:41:44 7/7/2022
2270.90,56.90,0,10:41:45 7/7/2022
2321.20,56.90,0,10:41:46 7/7/2022
2304.30,56.90,0,10:41:47 7/7/2022
2304.30,56.90,0,10:41:49 7/7/2022
2321.20,56.90,0,10:41:50 7/7/2022
2304.30,56.90,0,10:41:51 7/7/2022
2321.20,56.90,0,10:41:52 7/7/2022
2321.20,56.90,0,10:41:54 7/7/2022
2321.20,56.90,0,10:41:55 7/7/2022
2355.40,56.90,0,10:41:56 7/7/2022
2321.20,56.90,0,10:41:57 7/7/2022
2355.40,56.90,0,10:41:58 7/7/2022
2372.80,57.00,0,10:42:00 7/7/2022
2355.40,57.00,0,10:42:01 7/7/2022
2390.20,57.00,0,10:42:02 7/7/2022
2355.40,57.00,0,10:42:03 7/7/2022
2372.80,57.00,0,10:42:04 7/7/2022
2390.20,57.00,0,10:42:06 7/7/2022
2355.40,57.10,0,10:42:07 7/7/2022
2425.60,57.10,0,10:42:08 7/7/2022
2390.20,57.20,0,10:42:09 7/7/2022
2425.60,57.20,0,10:42:10 7/7/2022
2443.50,57.20,0,10:42:12 7/7/2022
2425.60,57.20,0,10:42:13 7/7/2022
2461.60,57.30,0,10:42:14 7/7/2022
2443.50,57.30,0,10:42:15 7/7/2022
2461.60,57.40,0,10:42:16 7/7/2022
2479.80,57.40,0,10:42:18 7/7/2022
2461.60,57.50,0,10:42:19 7/7/2022
2516.70,57.50,0,10:42:20 7/7/2022
2498.20,57.50,0,10:42:21 7/7/2022
2535.40,57.50,0,10:42:22 7/7/2022
2535.40,57.60,0,10:42:24 7/7/2022
2498.20,57.60,0,10:42:25 7/7/2022
2498.20,57.70,0,10:42:26 7/7/2022
2479.80,57.70,0,10:42:27 7/7/2022
2461.60,57.70,0,10:42:29 7/7/2022
2498.20,57.70,0,10:42:30 7/7/2022
2479.80,57.80,0,10:42:31 7/7/2022
2516.70,57.80,0,10:42:32 7/7/2022
2516.70,58.00,0,10:42:33 7/7/2022
2479.80,58.00,0,10:42:35 7/7/2022
2535.40,58.00,0,10:42:36 7/7/2022
2498.20,58.00,0,10:42:37 7/7/2022
2498.20,58.10,0,10:42:38 7/7/2022
2516.70,58.10,0,10:42:39 7/7/2022
2498.20,58.30,0,10:42:41 7/7/2022
2535.40,58.30,0,10:42:42 7/7/2022
2535.40,58.40,0,10:42:43 7/7/2022
2516.70,58.40,0,10:42:44 7/7/2022
2554.20,58.40,0,10:42:45 7/7/2022
2516.70,58.40,0,10:42:47 7/7/2022
2554.20,58.50,0,10:42:48 7/7/2022
2516.70,58.50,0,10:42:49 7/7/2022
2516.70,58.60,0,10:42:50 7/7/2022
2554.20,58.60,0,10:42:51 7/7/2022
2516.70,58.70,0,10:42:53 7/7/2022
2554.20,58.70,0,10:42:54 7/7/2022
2554.20,58.90,0,10:42:55 7/7/2022
2573.20,58.90,0,10:42:56 7/7/2022
2573.20,59.00,0,10:42:57 7/7/2022
2535.40,59.00,0,10:42:59 7/7/2022
2573.20,59.00,0,10:43:00 7/7/2022
2535.40,59.00,0,10:43:01 7/7/2022
2573.20,59.20,0,10:43:02 7/7/2022
2554.20,59.20,0,10:43:04 7/7/2022
2554.20,59.30,0,10:43:05 7/7/2022
2573.20,59.30,0,10:43:06 7/7/2022
2535.40,59.40,0,10:43:07 7/7/2022
2592.30,59.40,0,10:43:08 7/7/2022
2554.20,59.40,0,10:43:10 7/7/2022
2592.30,59.40,0,10:43:11 7/7/2022
2592.30,59.40,0,10:43:12 7/7/2022
2573.20,59.40,0,10:43:13 7/7/2022
2592.30,59.50,0,10:43:14 7/7/2022
2573.20,59.50,0,10:43:16 7/7/2022
2592.30,59.50,0,10:43:17 7/7/2022
2573.20,59.50,0,10:43:18 7/7/2022
2573.20,59.50,0,10:43:19 7/7/2022
2592.30,59.50,0,10:43:20 7/7/2022
2573.20,59.60,0,10:43:22 7/7/2022
2611.60,59.60,0,10:43:23 7/7/2022
2592.30,59.70,0,10:43:24 7/7/2022
2611.60,59.70,0,10:43:25 7/7/2022
2611.60,59.80,0,10:43:26 7/7/2022
2592.30,59.80,0,10:43:28 7/7/2022
2631.00,59.80,0,10:43:29 7/7/2022
2592.30,59.80,0,10:43:30 7/7/2022
2631.00,60.00,0,10:43:31 7/7/2022
2611.60,60.00,0,10:43:33 7/7/2022
2611.60,60.00,0,10:43:34 7/7/2022
2650.60,60.00,0,10:43:35 7/7/2022
2611.60,60.10,0,10:43:36 7/7/2022
2650.60,60.10,0,10:43:37 7/7/2022
2650.60,60.20,0,10:43:39 7/7/2022
2670.40,60.20,0,10:43:40 7/7/2022
2670.40,60.30,0,10:43:41 7/7/2022
2650.60,60.30,0,10:43:42 7/7/2022
2690.30,60.40,0,10:43:43 7/7/2022
2650.60,60.40,0,10:43:45 7/7/2022
2650.60,60.40,0,10:43:46 7/7/2022
2690.30,60.40,0,10:43:47 7/7/2022
2650.60,60.40,0,10:43:48 7/7/2022
2710.40,60.40,0,10:43:49 7/7/2022
2690.30,60.40,0,10:43:51 7/7/2022
2710.40,60.40,0,10:43:52 7/7/2022
2730.60,60.40,0,10:43:53 7/7/2022
2690.30,60.40,0,10:43:54 7/7/2022
2730.60,60.40,0,10:43:55 7/7/2022
2690.30,60.40,0,10:43:57 7/7/2022
2710.40,60.40,0,10:43:58 7/7/2022
2730.60,60.40,0,10:43:59 7/7/2022
2710.40,60.50,0,10:44:00 7/7/2022
2771.60,60.50,0,10:44:01 7/7/2022
2751.00,60.50,0,10:44:03 7/7/2022
2730.60,60.50,0,10:44:04 7/7/2022
2771.60,60.50,0,10:44:05 7/7/2022
2730.60,60.50,0,10:44:06 7/7/2022
2771.60,60.60,0,10:44:08 7/7/2022
2751.00,60.60,0,10:44:09 7/7/2022
2751.00,60.80,0,10:44:10 7/7/2022
2813.20,60.80,0,10:44:11 7/7/2022
2813.20,60.70,0,10:44:12 7/7/2022
2813.20,60.70,0,10:44:14 7/7/2022
2834.20,60.70,0,10:44:15 7/7/2022
2813.20,60.70,0,10:44:16 7/7/2022
2855.50,60.70,0,10:44:17 7/7/2022
2813.20,60.70,0,10:44:18 7/7/2022
2834.20,60.80,0,10:44:20 7/7/2022
2855.50,60.80,0,10:44:21 7/7/2022
2855.50,60.80,0,10:44:22 7/7/2022
2898.40,60.80,0,10:44:23 7/7/2022
2876.90,60.90,0,10:44:24 7/7/2022
2920.20,60.90,0,10:44:26 7/7/2022
2898.40,60.90,0,10:44:27 7/7/2022
2942.10,60.90,0,10:44:28 7/7/2022
2942.10,61.00,0,10:44:29 7/7/2022
2942.10,61.00,0,10:44:30 7/7/2022
2964.10,61.10,0,10:44:32 7/7/2022
2942.10,61.10,0,10:44:33 7/7/2022
3008.80,61.10,0,10:44:34 7/7/2022
2964.10,61.10,0,10:44:35 7/7/2022
2986.40,61.10,0,10:44:37 7/7/2022
2986.40,61.10,0,10:44:38 7/7/2022
2986.40,61.20,0,10:44:39 7/7/2022
3031.40,61.20,0,10:44:40 7/7/2022
3008.80,61.10,0,10:44:41 7/7/2022
3054.20,61.10,0,10:44:43 7/7/2022
3031.40,61.10,0,10:44:44 7/7/2022
3077.10,61.10,0,10:44:45 7/7/2022
3054.20,61.10,0,10:44:46 7/7/2022
3100.30,61.10,0,10:44:47 7/7/2022
3100.30,61.10,0,10:44:49 7/7/2022
3100.30,61.10,0,10:44:50 7/7/2022
3100.30,61.00,0,10:44:51 7/7/2022
3123.60,61.00,0,10:44:52 7/7/2022
3147.10,61.10,0,10:44:53 7/7/2022
3123.60,61.10,0,10:44:55 7/7/2022
3170.70,61.20,0,10:44:56 7/7/2022
3123.60,61.20,0,10:44:57 7/7/2022
3170.70,61.10,0,10:44:58 7/7/2022
3147.10,61.10,0,10:44:59 7/7/2022
3194.60,61.10,0,10:45:01 7/7/2022
3147.10,61.10,0,10:45:02 7/7/2022
3194.60,61.10,0,10:45:03 7/7/2022
3170.70,61.10,0,10:45:04 7/7/2022
3194.60,61.10,0,10:45:06 7/7/2022
3218.60,61.10,0,10:45:07 7/7/2022
3218.60,61.10,0,10:45:08 7/7/2022
3242.80,61.10,0,10:45:09 7/7/2022
3218.60,61.20,0,10:45:10 7/7/2022
3267.20,61.20,0,10:45:12 7/7/2022
3242.80,61.30,0,10:45:13 7/7/2022
3291.80,61.30,0,10:45:14 7/7/2022
3291.80,61.40,0,10:45:15 7/7/2022
3316.50,61.40,0,10:45:16 7/7/2022
3341.50,61.60,0,10:45:18 7/7/2022
3316.50,61.60,0,10:45:19 7/7/2022
3366.60,61.60,0,10:45:20 7/7/2022
3341.50,61.60,0,10:45:21 7/7/2022
3341.50,61.70,0,10:45:22 7/7/2022
3392.00,61.70,0,10:45:24 7/7/2022
3366.60,61.70,0,10:45:25 7/7/2022
3417.50,61.70,0,10:45:26 7/7/2022
3417.50,61.70,0,10:45:27 7/7/2022
3469.10,61.70,0,10:45:28 7/7/2022
3495.30,61.80,0,10:45:30 7/7/2022
3495.30,61.80,0,10:45:31 7/7/2022
3548.30,61.90,0,10:45:32 7/7/2022
3521.70,61.90,0,10:45:33 7/7/2022
3602.40,61.90,0,10:45:34 7/7/2022
3602.40,61.90,0,10:45:36 7/7/2022
3657.60,61.80,0,10:45:37 7/7/2022
3714.00,61.80,0,10:45:38 7/7/2022
3771.60,61.90,0,10:45:39 7/7/2022
3890.60,61.90,0,10:45:41 7/7/2022
3890.60,61.90,0,10:45:42 7/7/2022
3983.50,61.90,0,10:45:43 7/7/2022
4015.20,61.90,0,10:45:44 7/7/2022
4079.80,61.90,0,10:45:45 7/7/2022
4179.70,61.80,0,10:45:47 7/7/2022
4283.30,61.80,0,10:45:48 7/7/2022
4427.60,61.80,0,10:45:49 7/7/2022
4390.90,61.80,0,10:45:50 7/7/2022
4354.60,61.90,0,10:45:51 7/7/2022
4248.30,61.90,0,10:45:53 7/7/2022
4213.80,62.00,0,10:45:54 7/7/2022
4248.30,62.00,0,10:45:55 7/7/2022
4318.70,62.00,0,10:45:56 7/7/2022
4464.90,62.00,0,10:45:57 7/7/2022
4464.90,62.00,0,10:45:59 7/7/2022
4579.50,62.00,0,10:46:00 7/7/2022
4540.80,62.10,0,10:46:01 7/7/2022
4540.80,62.10,0,10:46:02 7/7/2022
4464.90,62.10,0,10:46:03 7/7/2022
4464.90,62.10,0,10:46:05 7/7/2022
4390.90,62.10,0,10:46:06 7/7/2022
4354.60,62.10,0,10:46:07 7/7/2022
4213.80,62.20,0,10:46:08 7/7/2022
4112.70,62.20,0,10:46:10 7/7/2022
4146.00,62.20,0,10:46:11 7/7/2022
4112.70,62.20,0,10:46:12 7/7/2022
4179.70,62.20,0,10:46:13 7/7/2022
4112.70,62.20,0,10:46:14 7/7/2022
4079.80,62.20,0,10:46:16 7/7/2022
4112.70,62.20,0,10:46:17 7/7/2022
4079.80,62.30,0,10:46:18 7/7/2022
4146.00,62.30,0,10:46:19 7/7/2022
4146.00,62.30,0,10:46:20 7/7/2022
4213.80,62.30,0,10:46:22 7/7/2022
4283.30,62.20,0,10:46:23 7/7/2022
4283.30,62.20,0,10:46:24 7/7/2022
4390.90,62.30,0,10:46:25 7/7/2022
4390.90,62.30,0,10:46:26 7/7/2022
4502.60,62.30,0,10:46:28 7/7/2022
4658.50,62.30,0,10:46:29 7/7/2022
4698.70,62.20,0,10:46:30 7/7/2022
4865.00,62.20,0,10:46:31 7/7/2022
4951.40,62.10,0,10:46:32 7/7/2022
4995.50,62.10,0,10:46:34 7/7/2022
5085.30,62.10,0,10:46:35 7/7/2022
5131.10,62.10,0,10:46:36 7/7/2022
5085.30,62.10,0,10:46:37 7/7/2022
5131.10,62.10,0,10:46:38 7/7/2022
5177.60,62.10,0,10:46:40 7/7/2022
5131.10,62.10,0,10:46:41 7/7/2022
5131.10,62.10,0,10:46:42 7/7/2022
5177.60,62.10,0,10:46:43 7/7/2022
5177.60,62.10,0,10:46:45 7/7/2022
5131.10,62.10,0,10:46:46 7/7/2022
5131.10,62.10,0,10:46:47 7/7/2022
5177.60,62.10,0,10:46:48 7/7/2022
5131.10,62.10,0,10:46:49 7/7/2022
5131.10,62.10,0,10:46:51 7/7/2022
5177.60,62.10,0,10:46:52 7/7/2022
5131.10,62.10,0,10:46:53 7/7/2022
5131.10,62.10,0,10:46:55 7/7/2022
5131.10,62.10,0,10:46:56 7/7/2022
5177.60,62.10,0,10:46:57 7/7/2022
5131.10,62.10,0,10:46:58 7/7/2022
5131.10,62.00,0,10:46:59 7/7/2022
5177.60,62.00,0,10:47:01 7/7/2022
5177.60,61.90,0,10:47:02 7/7/2022
5131.10,61.90,0,10:47:03 7/7/2022
5131.10,61.90,0,10:47:04 7/7/2022
5177.60,61.90,0,10:47:05 7/7/2022
5177.60,62.00,0,10:47:07 7/7/2022
5131.10,62.00,0,10:47:08 7/7/2022
5177.60,62.00,0,10:47:09 7/7/2022
5177.60,62.00,0,10:47:10 7/7/2022
5131.10,62.10,0,10:47:11 7/7/2022
5177.60,62.10,0,10:47:13 7/7/2022
5224.60,62.00,0,10:47:14 7/7/2022
5131.10,62.00,0,10:47:15 7/7/2022
5177.60,62.00,0,10:47:16 7/7/2022
5224.60,62.00,0,10:47:17 7/7/2022
5177.60,62.00,0,10:47:19 7/7/2022
5177.60,62.00,0,10:47:20 7/7/2022
5224.60,61.80,0,10:47:21 7/7/2022
5131.10,61.80,0,10:47:22 7/7/2022
5177.60,61.90,0,10:47:24 7/7/2022
5224.60,61.90,0,10:47:25 7/7/2022
5177.60,61.90,0,10:47:26 7/7/2022
5177.60,61.90,0,10:47:27 7/7/2022
5177.60,62.00,0,10:47:28 7/7/2022
5131.10,62.00,0,10:47:30 7/7/2022
5177.60,62.10,0,10:47:31 7/7/2022
5177.60,62.10,0,10:47:32 7/7/2022
5131.10,62.00,0,10:47:33 7/7/2022
5177.60,62.00,0,10:47:34 7/7/2022
5131.10,61.90,0,10:47:36 7/7/2022
5085.30,61.90,0,10:47:37 7/7/2022
5131.10,62.00,0,10:47:38 7/7/2022
5085.30,62.00,0,10:47:39 7/7/2022
5085.30,62.00,0,10:47:40 7/7/2022
5131.10,62.00,0,10:47:42 7/7/2022
5085.30,61.90,0,10:47:43 7/7/2022
5040.10,61.90,0,10:47:44 7/7/2022
5085.30,62.00,0,10:47:45 7/7/2022
5040.10,62.00,0,10:47:46 7/7/2022
4995.50,62.10,0,10:47:48 7/7/2022
5040.10,62.10,0,10:47:49 7/7/2022
4995.50,62.20,0,10:47:50 7/7/2022
4995.50,62.20,0,10:47:51 7/7/2022
4995.50,62.20,0,10:47:53 7/7/2022
4951.40,62.20,0,10:47:54 7/7/2022
4907.90,62.20,0,10:47:55 7/7/2022
4951.40,62.20,0,10:47:56 7/7/2022
4951.40,62.30,0,10:47:57 7/7/2022
4907.90,62.30,0,10:47:59 7/7/2022
4907.90,62.40,0,10:48:00 7/7/2022
4907.90,62.40,0,10:48:01 7/7/2022
4865.00,62.50,0,10:48:02 7/7/2022
4907.90,62.50,0,10:48:03 7/7/2022
4865.00,62.50,0,10:48:05 7/7/2022
4822.60,62.50,0,10:48:06 7/7/2022
4865.00,62.50,0,10:48:07 7/7/2022
4822.60,62.50,0,10:48:08 7/7/2022
4822.60,62.60,0,10:48:09 7/7/2022
4822.60,62.60,0,10:48:11 7/7/2022
4822.60,62.70,0,10:48:12 7/7/2022
4780.80,62.70,0,10:48:13 7/7/2022
4822.60,62.80,0,10:48:14 7/7/2022
4780.80,62.80,0,10:48:15 7/7/2022
4739.50,62.80,0,10:48:17 7/7/2022
4780.80,62.80,0,10:48:18 7/7/2022
4780.80,62.80,0,10:48:19 7/7/2022
4739.50,62.80,0,10:48:20 7/7/2022
4739.50,62.80,0,10:48:22 7/7/2022
4780.80,62.80,0,10:48:23 7/7/2022
4739.50,62.80,0,10:48:24 7/7/2022
4739.50,62.80,0,10:48:25 7/7/2022
4780.80,62.80,0,10:48:26 7/7/2022
4698.70,62.80,0,10:48:28 7/7/2022
4739.50,62.90,0,10:48:29 7/7/2022
4739.50,62.90,0,10:48:30 7/7/2022
4698.70,62.90,0,10:48:31 7/7/2022
4739.50,62.90,0,10:48:32 7/7/2022
4739.50,62.80,0,10:48:34 7/7/2022
4698.70,62.80,0,10:48:35 7/7/2022
4698.70,62.80,0,10:48:36 7/7/2022
4739.50,62.80,0,10:48:37 7/7/2022
4739.50,62.70,0,10:48:38 7/7/2022
4698.70,62.70,0,10:48:40 7/7/2022
4739.50,62.70,0,10:48:41 7/7/2022
4698.70,62.70,0,10:48:42 7/7/2022
4698.70,62.80,0,10:48:43 7/7/2022
4739.50,62.80,0,10:48:44 7/7/2022
4698.70,62.80,0,10:48:46 7/7/2022
4739.50,62.80,0,10:48:47 7/7/2022
4780.80,62.90,0,10:48:48 7/7/2022
4739.50,62.90,0,10:48:49 7/7/2022
4780.80,63.00,0,10:48:51 7/7/2022
4739.50,63.00,0,10:48:52 7/7/2022
4739.50,63.10,0,10:48:53 7/7/2022
4780.80,63.10,0,10:48:54 7/7/2022
4780.80,63.20,0,10:48:55 7/7/2022
4739.50,63.20,0,10:48:57 7/7/2022
4780.80,63.20,0,10:48:58 7/7/2022
4822.60,63.20,0,10:48:59 7/7/2022
4780.80,63.30,0,10:49:00 7/7/2022
4822.60,63.30,0,10:49:01 7/7/2022
4822.60,63.30,0,10:49:03 7/7/2022
4780.80,63.30,0,10:49:04 7/7/2022
4780.80,63.40,0,10:49:05 7/7/2022
4822.60,63.40,0,10:49:06 7/7/2022
4822.60,63.30,0,10:49:07 7/7/2022
4780.80,63.30,0,10:49:09 7/7/2022
4822.60,63.30,0,10:49:10 7/7/2022
4822.60,63.30,0,10:49:11 7/7/2022
4822.60,63.30,0,10:49:12 7/7/2022
4822.60,63.30,0,10:49:13 7/7/2022
4822.60,63.40,0,10:49:15 7/7/2022
4780.80,63.40,0,10:49:16 7/7/2022
4822.60,63.40,0,10:49:17 7/7/2022
4865.00,63.40,0,10:49:18 7/7/2022
4822.60,63.40,0,10:49:20 7/7/2022
4822.60,63.40,0,10:49:21 7/7/2022
4865.00,63.40,0,10:49:22 7/7/2022
4822.60,63.40,0,10:49:23 7/7/2022
4822.60,63.40,0,10:49:24 7/7/2022
4865.00,63.40,0,10:49:26 7/7/2022
4865.00,63.50,0,10:49:27 7/7/2022
4822.60,63.50,0,10:49:28 7/7/2022
4865.00,63.50,0,10:49:29 7/7/2022
4865.00,63.50,0,10:49:30 7/7/2022
4822.60,63.40,0,10:49:32 7/7/2022
4907.90,63.40,0,10:49:33 7/7/2022
4865.00,63.40,0,10:49:34 7/7/2022
4865.00,63.40,0,10:49:35 7/7/2022
4907.90,63.30,0,10:49:36 7/7/2022
4907.90,63.30,0,10:49:38 7/7/2022
4865.00,63.30,0,10:49:39 7/7/2022
4951.40,63.30,0,10:49:40 7/7/2022
4951.40,63.30,0,10:49:41 7/7/2022
4865.00,63.30,0,10:49:42 7/7/2022
4907.90,63.30,0,10:49:44 7/7/2022
4951.40,63.30,0,10:49:45 7/7/2022
4907.90,63.20,0,10:49:46 7/7/2022
4951.40,63.20,0,10:49:47 7/7/2022
4951.40,63.20,0,10:49:49 7/7/2022
4907.90,63.20,0,10:49:50 7/7/2022
4951.40,63.20,0,10:49:51 7/7/2022
4995.50,63.20,0,10:49:52 7/7/2022
4951.40,63.10,0,10:49:53 7/7/2022
4995.50,63.10,0,10:49:55 7/7/2022
4995.50,63.00,0,10:49:56 7/7/2022
4951.40,63.00,0,10:49:57 7/7/2022
4995.50,63.00,0,10:49:58 7/7/2022
5040.10,63.00,0,10:49:59 7/7/2022
4995.50,62.80,0,10:50:01 7/7/2022
5040.10,62.80,0,10:50:02 7/7/2022
5085.30,62.60,0,10:50:03 7/7/2022
4995.50,62.60,0,10:50:04 7/7/2022
5040.10,62.50,0,10:50:05 7/7/2022
5085.30,62.50,0,10:50:07 7/7/2022
5040.10,62.40,0,10:50:08 7/7/2022
5085.30,62.40,0,10:50:09 7/7/2022
5131.10,62.40,0,10:50:10 7/7/2022
5040.10,62.40,0,10:50:11 7/7/2022
5085.30,62.50,0,10:50:13 7/7/2022
5131.10,62.50,0,10:50:14 7/7/2022
5085.30,62.50,0,10:50:15 7/7/2022
5131.10,62.50,0,10:50:16 7/7/2022
5177.60,62.50,0,10:50:18 7/7/2022
5085.30,62.50,0,10:50:19 7/7/2022
5131.10,62.60,0,10:50:20 7/7/2022
5177.60,62.60,0,10:50:21 7/7/2022
5131.10,62.70,0,10:50:22 7/7/2022
5177.60,62.70,0,10:50:24 7/7/2022
5177.60,63.00,0,10:50:25 7/7/2022
5177.60,63.00,0,10:50:26 7/7/2022
5177.60,63.20,0,10:50:27 7/7/2022
5224.60,63.20,0,10:50:28 7/7/2022
5177.60,63.20,0,10:50:30 7/7/2022
5224.60,63.20,0,10:50:31 7/7/2022
5224.60,63.30,0,10:50:32 7/7/2022
5177.60,63.30,0,10:50:33 7/7/2022
5224.60,63.30,0,10:50:34 7/7/2022
5224.60,63.30,0,10:50:36 7/7/2022
5177.60,63.40,0,10:50:37 7/7/2022
5272.20,63.40,0,10:50:38 7/7/2022
5224.60,63.40,0,10:50:39 7/7/2022
5224.60,63.40,0,10:50:40 7/7/2022
5272.20,63.40,0,10:50:42 7/7/2022
5224.60,63.40,0,10:50:43 7/7/2022
5177.60,63.30,0,10:50:44 7/7/2022
5272.20,63.30,0,10:50:45 7/7/2022
5224.60,63.30,0,10:50:47 7/7/2022
5224.60,63.30,0,10:50:48 7/7/2022
5272.20,63.30,0,10:50:49 7/7/2022
5224.60,63.30,0,10:50:50 7/7/2022
5224.60,63.40,0,10:50:51 7/7/2022
5272.20,63.40,0,10:50:53 7/7/2022
5224.60,63.60,0,10:50:54 7/7/2022
5224.60,63.60,0,10:50:55 7/7/2022
5272.20,63.70,0,10:50:56 7/7/2022
5224.60,63.70,0,10:50:57 7/7/2022
5224.60,63.70,0,10:50:59 7/7/2022
5272.20,63.70,0,10:51:00 7/7/2022
5272.20,63.70,0,10:51:01 7/7/2022
5272.20,63.70,0,10:51:02 7/7/2022
5320.50,63.70,0,10:51:03 7/7/2022
5320.50,63.70,0,10:51:05 7/7/2022
5272.20,63.70,0,10:51:06 7/7/2022
5320.50,63.70,0,10:51:07 7/7/2022
5272.20,63.70,0,10:51:08 7/7/2022
5272.20,63.70,0,10:51:09 7/7/2022
5320.50,63.60,0,10:51:11 7/7/2022
5272.20,63.60,0,10:51:12 7/7/2022
5272.20,63.60,0,10:51:13 7/7/2022
5320.50,63.60,0,10:51:14 7/7/2022
5272.20,63.60,0,10:51:16 7/7/2022
5320.50,63.60,0,10:51:17 7/7/2022
5320.50,63.60,0,10:51:18 7/7/2022
5272.20,63.60,0,10:51:19 7/7/2022
5272.20,63.60,0,10:51:20 7/7/2022
5320.50,63.60,0,10:51:22 7/7/2022
5320.50,63.60,0,10:51:23 7/7/2022
5320.50,63.60,0,10:51:24 7/7/2022
5320.50,63.60,0,10:51:25 7/7/2022
5272.20,63.60,0,10:51:26 7/7/2022
5272.20,63.60,0,10:51:28 7/7/2022
5320.50,63.60,0,10:51:29 7/7/2022
5272.20,63.70,0,10:51:30 7/7/2022
5320.50,63.70,0,10:51:31 7/7/2022
5320.50,63.70,0,10:51:32 7/7/2022
5272.20,63.70,0,10:51:34 7/7/2022
5272.20,63.90,0,10:51:35 7/7/2022
5320.50,63.90,0,10:51:36 7/7/2022
5320.50,63.80,0,10:51:37 7/7/2022
5272.20,63.80,0,10:51:38 7/7/2022
5320.50,63.90,0,10:51:40 7/7/2022
5272.20,63.90,0,10:51:41 7/7/2022
5272.20,64.00,0,10:51:42 7/7/2022
5320.50,64.00,0,10:51:43 7/7/2022
5320.50,64.00,0,10:51:45 7/7/2022
5272.20,64.00,0,10:51:46 7/7/2022
5320.50,63.80,0,10:51:47 7/7/2022
5272.20,63.80,0,10:51:48 7/7/2022
5272.20,63.50,0,10:51:49 7/7/2022
5320.50,63.50,0,10:51:51 7/7/2022
5320.50,63.60,0,10:51:52 7/7/2022
5272.20,63.60,0,10:51:53 7/7/2022
5320.50,63.70,0,10:51:54 7/7/2022
5320.50,63.70,0,10:51:57 7/7/2022
5272.20,63.70,0,10:51:58 7/7/2022
5320.50,63.70,0,10:51:59 7/7/2022
5320.50,63.80,0,10:52:00 7/7/2022
5272.20,63.80,0,10:52:01 7/7/2022
5272.20,63.90,0,10:52:03 7/7/2022
5272.20,63.90,0,10:52:04 7/7/2022
5224.60,64.00,0,10:52:05 7/7/2022
5272.20,64.00,0,10:52:06 7/7/2022
5272.20,64.00,0,10:52:07 7/7/2022
5224.60,64.00,0,10:52:09 7/7/2022
5272.20,64.10,0,10:52:10 7/7/2022
5272.20,64.10,0,10:52:11 7/7/2022
5224.60,64.20,0,10:52:12 7/7/2022
5272.20,64.20,0,10:52:13 7/7/2022
5272.20,64.20,0,10:52:15 7/7/2022
5224.60,64.20,0,10:52:16 7/7/2022
5224.60,64.10,0,10:52:17 7/7/2022
5272.20,64.10,0,10:52:18 7/7/2022
5224.60,64.00,0,10:52:19 7/7/2022
5272.20,64.00,0,10:52:21 7/7/2022
5272.20,64.00,0,10:52:22 7/7/2022
5224.60,64.00,0,10:52:23 7/7/2022
5224.60,64.10,0,10:52:24 7/7/2022
5272.20,64.10,0,10:52:26 7/7/2022
5224.60,64.10,0,10:52:27 7/7/2022
5224.60,64.10,0,10:52:28 7/7/2022
5272.20,64.10,0,10:52:29 7/7/2022
5177.60,64.10,0,10:52:30 7/7/2022
5177.60,64.00,0,10:52:32 7/7/2022
5224.60,64.00,0,10:52:33 7/7/2022
5224.60,64.20,0,10:52:34 7/7/2022
5224.60,64.20,0,10:52:35 7/7/2022
5224.60,64.30,0,10:52:36 7/7/2022
5224.60,64.30,0,10:52:38 7/7/2022
5177.60,64.30,0,10:52:39 7/7/2022
5224.60,64.30,0,10:52:40 7/7/2022
5224.60,64.30,0,10:52:41 7/7/2022
5177.60,64.30,0,10:52:42 7/7/2022
5177.60,64.30,0,10:52:44 7/7/2022
5224.60,64.30,0,10:52:45 7/7/2022
5177.60,64.30,0,10:52:46 7/7/2022
5177.60,64.30,0,10:52:47 7/7/2022
5224.60,64.20,0,10:52:48 7/7/2022
5131.10,64.20,0,10:52:50 7/7/2022
5177.60,64.10,0,10:52:51 7/7/2022
5177.60,64.10,0,10:52:52 7/7/2022
5177.60,64.20,0,10:52:53 7/7/2022
5177.60,64.20,0,10:52:55 7/7/2022
5177.60,64.20,0,10:52:56 7/7/2022
5131.10,64.20,0,10:52:57 7/7/2022
5131.10,64.20,0,10:52:58 7/7/2022
5177.60,64.20,0,10:52:59 7/7/2022
5177.60,64.20,0,10:53:01 7/7/2022
5131.10,64.20,0,10:53:02 7/7/2022
5177.60,64.30,0,10:53:03 7/7/2022
5131.10,64.30,0,10:53:04 7/7/2022
5131.10,64.30,0,10:53:05 7/7/2022
5177.60,64.30,0,10:53:07 7/7/2022
